bapid,country,latitude,longitude
P10293,China,23.44694444,101.6744444
P10295,India,20.00905556,85.49588889
P10297,Norway,62.8455871,6.776119138
P10298,Chile,-36.7330434,-73.1078112
P10299,Canada,47.86254547,-55.83616176
P10301,Honduras,15.04395143,-87.95021253
P10302,India,12.80734144,80.24725478
P10303,Colombia,2.794752778,-75.30275833
P10306,Indonesia,-7.578032736,112.7340607
P10310,Vietnam,10.64759722,106.7373667
P10314,Chile,-43.11628333,-73.58653056
P10316,India,9.834792691,76.31096016
P10318,Vietnam,9.296444444,105.693525
P10320,China,22.59066389,112.9248639
P10323,Vietnam,10.34288363,106.3178893
P10327,Vietnam,9.645111111,105.9591944
P10328,Chile,-41.45916667,-72.97916667
P10329,Chile,-41.78249544,-73.13459147
P10331,New Zealand,-41.29265556,173.2439056
P10333,China,21.46830973,109.7970416
P10337,Indonesia,-7.4396,112.72164
P10338,Chile,-41.78069444,-73.13383333
P10341,Chile,-41.51748611,-73.04160833
P10342,Mexico,17.51980556,-93.49083333
P10343,China,21.2709983,110.1759037
P10345,Chile,-43.11639,-73.57178
P10347,Chile,-53.30192778,-70.36443333
P10348,China,21.43410291,110.8408074
P10352,India,15.648355,80.019717
P10353,India,16.51099314,81.52342601
P10354,India,8.817508333,78.14820278
P10355,Vietnam,10.26479595,105.863378
P10357,China,19.94526667,110.1032556
P10360,Canada,50.721292,-127.468388
P10362,Indonesia,-5.40275,105.36188
P10366,India,14.1463268,79.8503807
P10367,Bangladesh,21.42023956,92.02853065
P10368,Vietnam,10.5031696,105.5651276
P10372,India,16.57973131,81.54112301
P10374,India,18.936188,72.837586
P10375,Chile,-41.51368855,-73.02956657
P10376,Indonesia,-8.18153451,114.3822297
P10379,India,16.52500833,81.51054167
P10383,United States,33.53008902,-90.29746728
P10384,Chile,-43.11842753,-73.58274536
P10387,Vietnam,10.29643405,104.5549004
P10390,India,9.881896043,76.26273399
P10391,Colombia,5.934572,-75.346473
P10392,Vietnam,9.163182423,105.1538051
P10393,Canada,45.05635607,-66.79111876
P10396,Thailand,7.318368813,100.487266
P10397,India,14.35394243,80.13766809
P10400,China,21.34046453,110.2319464
P10401,India,8.851568015,78.12137883
P10402,Vietnam,13.84897215,109.0742191
P10403,China,19.98143056,110.4186306
P10404,Canada,47.95744135,-53.3310913
P10407,Canada,46.24878336,-63.70318809
P10412,China,22.56694444,113.3775
P10413,Vietnam,9.168258036,105.1530274
P10415,India,8.76,78.07
P10416,China,23.62947838,105.6191469
P10418,Chile,-41.48368689,-72.84392037
P10419,India,17.71247222,83.31578333
P10421,Bangladesh,22.441935,89.383826
P10422,Bangladesh,22.71529006,89.64686594
P10424,China,22.7837726,110.3198793
P10426,China,21.52480488,109.1957335
P10427,India,17.712955,83.314966
P10429,Vietnam,9.18645,105.2054056
P10430,Indonesia,-8.071027778,114.4218889
P10433,Chile,-42.167337,-73.483915
P10434,India,16.48266222,81.5194027
P10436,Vietnam,15.116908,108.768165
P10437,China,21.649026,110.5569919
P10439,Saudi Arabia,20.31056389,40.04281944
P10440,India,19.08039444,73.14153056
P10441,Indonesia,-6.752749884,108.591099
P10442,Indonesia,-5.108951764,119.5014241
P10443,Vietnam,12.15171944,109.0671833
P10446,China,21.77944505,111.5768592
P10447,Colombia,4.733055556,-75.57555556
P10449,Vietnam,9.640641469,105.9543818
P10450,India,16.996187,82.222189
P10451,Vietnam,9.157527778,105.1539694
P10455,India,15.314846,80.004027
P10457,Chile,-42.36969,-73.63419
P10458,Indonesia,-6.125554243,106.8171154
P10459,India,22.62751823,88.5253968
P10460,India,9.853167514,76.30846839
P10462,India,14.69918,79.970504
P10463,India,22.5166542,88.40454719
P10464,Colombia,5.138769,-73.690816
P10465,Colombia,2.438369444,-76.46736944
P10466,Colombia,2.583150683,-75.44476737
P10467,Vietnam,9.604808904,105.9603534
P10468,China,21.53473523,110.6052022
P10469,Guatemala,15.95878333,-89.26478333
P10470,Chile,-42.46761208,-73.76566161
P10471,India,9.905115177,76.29534702
P10472,Indonesia,-8.163867817,114.3892999
P10474,Canada,50.16206693,-125.3775211
P10476,India,20.78097038,72.968574
P10477,Chile,-42.63237376,-73.76156287
P10478,Vietnam,10.52472778,106.2340556
P10479,India,16.534076,81.444229
P10481,India,18.98923413,73.11762671
P10482,Peru,-5.101579304,-80.59422212
P10483,Vietnam,9.643658333,105.9571194
P10484,India,9.834831,76.310735
P10485,Indonesia,-7.693348,114.090969
P10488,Thailand,13.57886941,100.288321
P10489,Phillippines,10.33266037,123.9873759
P10491,China,21.7525,110.8247222
P10492,China,25.60444444,119.4452778
P10493,Indonesia,-5.10764,119.49952
P10495,India,14.43111111,80.14
P10497,Honduras,13.41719258,-87.449026
P10498,Chile,-42.5452902,-73.80295429
P10502,Mexico,26.872175,-109.635181
P10504,India,16.54347615,81.47542357
P10505,Indonesia,-7.1527975,112.6202999
P10508,Vietnam,9.64075,105.95025
P10509,India,16.33835215,80.91307304
P10510,Chile,-41.454758,-72.960049
P10511,India,19.07686104,73.14194094
P10512,Chile,-45.46217145,-72.82160954
P10513,India,15.86834066,80.4334887
P10514,Peru,-12.22889,-76.96778
P10515,Chile,-41.79370924,-73.18239369
P10516,Vietnam,11.60665,108.999354
P10517,Indonesia,-6.187753262,106.3218229
P10518,Ecuador,-2.118361488,-79.94043925
P10519,Canada,47.56048333,-55.92931667
P10520,Brazil,-23.5134787,-46.74365709
P10521,Mexico,29.27267234,-109.7578113
P10523,India,16.48222087,81.51925228
P10526,Chile,-42.61579549,-73.79004793
P10527,India,16.598696,81.550044
P10532,India,19.07917235,73.13761733
P10534,Vietnam,10.11754722,105.6927833
P10535,India,16.534416,81.443325
P10536,New Zealand,-44.35,171.25
P10537,India,9.92886002,76.26278232
P10539,India,14.546666,79.991393
P10540,Vietnam,12.21073401,109.1905672
P10542,Ecuador,-2.212682077,-79.82678847
P10547,Vietnam,9.166938889,105.1533556
P10548,India,8.659177252,78.09034309
P10549,India,20.38805556,85.88611111
P10550,Chile,-41.45538056,-72.96478333
P10552,Indonesia,2.910292066,99.00306072
P10554,India,16.424881,81.161657
P10555,China,21.29075,110.3143722
P10556,Thailand,7.85201,100.35114
P10557,India,22.81277778,88.54916667
P10560,China,20.01376111,110.2683056
P10562,India,13.66189841,80.00326763
P10567,India,22.69888889,88.46722222
P10568,India,22.70216111,88.47013056
P10570,Brazil,-9.421333333,-38.2069
P10571,India,9.885113889,76.29826111
P10574,Chile,-41.49198333,-73.03234444
P10575,India,17.10555556,82.09777778
P10576,Indonesia,-7.422629867,112.7202203
P10578,India,16.95758875,82.2350211
P10579,India,15.763998,80.028619
P10582,India,16.38497421,81.31377382
P10583,China,21.69265833,109.2328306
P10584,Malaysia,5.264328426,100.44596
P10585,United States,28.06434722,-81.98065
P10586,Canada,47.48153056,-55.8018
P10587,Ecuador,-2.193780556,-80.01386944
P10588,India,15.301266,80.039753
P10590,Ecuador,-2.287408692,-79.85845485
P10592,India,16.881099,82.184722
P10593,Iceland,63.83874,-22.4354919
P10594,China,34.53268717,118.0037427
P10596,India,17.69027721,83.19427292
P10597,Thailand,12.7778591,101.7272083
P10599,Poland,54.54253333,16.85042778
P10602,Panama,9.034472222,-79.45845556
P10603,China,25.4575,119.4386111
P10604,Vietnam,10.545733,106.394058
P10605,Indonesia,-6.262621308,106.5037831
P10606 (RP),United States,25.78816667,-80.33413333
P10607,Indonesia,-7.439633333,112.7215361
P10608,India,16.57556881,81.3352212
P10609,Indonesia,-8.167581,114.388267
P10611,Mexico,31.89966483,-116.7060144
P10612,Canada,46.4295,-62.71182222
P10613,India,15.75775278,80.33209444
P10616,Chile,-39.59564588,-72.21869187
P10619,Bangladesh,22.472778,89.361361
P10621 (RP),United States,39.15542222,-76.78203889
P10622,Chile,-41.45367778,-72.96484167
P10623,Indonesia,-6.105898334,106.8023993
P10624 (RP),United States,41.89,-87.68
P10626,China,21.677884,110.755103
P10627 (RP),Canada,49.1030459,-122.740508
P10628 (RP),USA,26.084546,-80.174135
P10630,India,21.72041,87.66177
P10631,India,21.494978,86.942657
P10634,Saudi Arabia,16.64390833,42.74615
P10636,India,10.387037,79.309212
P10637,Indonesia,-6.4361,106.9406278
P10638,China,29.36993333,112.3831667
P10640,India,22.79773611,89.58536111
P10643,India,16.466738,81.511761
P10644,Vietnam,9.23,105.42
P10645,Egypt,30.17431111,31.46871944
P10647,India,21.38005556,86.79801944
P10648,Mexico,28.83544722,-111.9599056
P10650,China,36.85,121.54
P10651,India,14.591392,79.966123
P10652,India,22.676925,88.44218056
P10653,Thailand,9.994988889,98.65267778
P10654,Vietnam,9.8,105.83
P10656,Bangladesh,22.36,91.78
P10658 (RP),USA,32.762775,-97.04961111
P10660,Vietnam,9.556944444,105.9426667
P10662 (RP),USA,25.94488889,-80.18963333
P10664,Singapore,1.330213889,103.7144056
P10665,China,39.20402222,122.3812944
P10666,United States,46.66711944,-123.812175
P10668,Peru,-3.6305,-80.57234444
P10670 (RP),USA,34.34400278,-78.01709167
P10671,China,19.9525,110.0833333
P10672,China,21.565315,111.061732
P10673,Brunei,4.79,114.65
P10674,Chile,-41.42647778,-73.08385833
P10675,Bangladesh,22.78893333,89.58826667
P10678,Bangladesh,22.84651944,89.538375
P10680,Indonesia,-7.118483333,112.4574167
P10681,Canada,43.76125556,-79.70119722
P10683,Chile,-41.46120556,-72.98202778
P10684,India,16.587221,81.64321
P10687,USA,47.86400556,-121.9996222
P10688,Chile,,
P10689,India,17.227297,82.134683
P10690,Turkey,37.43563889,27.36291667
P10691,India,22.565,88.07566667
P10692,Thailand,13.57596389,100.3082944
P10694,China,33,119
P10695,Indonesia,-7.693986111,114.0888278
P10696,Indonesia,3.595319444,99.07202222
P10697,New Zealand,-36.84093333,174.7565389
P10698,China,21.95131389,112.0939944
P10699,Ecuador,-2.721422222,-80.24446389
P10700,New Zealand,-36.83406944,175.6747417
P10701,United States,42.25350833,-84.50262778
P10702,India,22.25398889,73.19588889
P10704,Indonesia,-6.282847222,106.3488806
P10706,China,31.61441944,117.5663417
P10707,Chile,-42.3892,-73.67061111
P10709,United States,42.67391111,-114.7802694
P10710,Vietnam,10.54119722,105.533075
P10711,Bangladesh,22.79149167,89.58664722
P10715,Vietnam,9.17585,105.2795639
P10719,Indonesia,-5.402480556,105.3629778
P10722,China,37.39286,121.5632469
P10725,China,,
P10727,United Kingdom,58.21884444,-6.407758333
P10728,United Kingdom,56.25498889,-4.944302778
P10731,Chile,,
P10736,India,21.65496944,69.57524722
P10739,India,17.15471667,82.06824722
P10741,Philippines,14.90841111,120.823825
P10745,Mexico,29.01265,-110.9083361
P10750,Vietnam,9.284983333,105.7330194
P10751,Turkey,38.93533889,26.82748333
P10756,China,28.853375,118.8964861
P10762,Pangasius,10.33361111,106.276325
P10770,India,16.52042222,81.70505556
RP10001,United States,30.33516475,-81.68845096
RP10014,United States,47.54224966,-122.3380633
RP10020,United States,25.91791944,-97.47396944
RP10021,United States,42.33099147,-71.06571236
RP10026,United States,43.06141667,-70.79646667
RP10028,United States,42.6108784,-70.65191735
RP10030,Mexico,25.79825556,-108.9870194
RP10031,Canada,46.25471389,-63.10998333
RP10032,Canada,45.11573333,-66.82692778
RP10033,United States,44.64166667,-67.37845
RP10034,Chile,-41.51318243,-73.02905159
RP10035,Chile,-41.42654441,-73.0815156
RP10036,United States,27.99143427,-82.23694639
RP10037,United States,27.99277326,-82.16958024
RP10038,United States,33.98756944,-118.2076944
RP10039,United Kingdom,53.50686774,-2.958513987
RP10040,Chile,-41.45457676,-73.00857046
RP10041,United States,33.86318664,-118.232889
RP10042,United States,48.5200627,-122.6165227
RP10043,Canada,49.199775,-123.068088
RP10044,Chile,-41.44564655,-73.00918736
RP10045,United States,34.0026888,-118.2382884
RP10046,United States,42.59616667,-114.7515111
RP10047,United States,38.95771389,-74.87639722
RP10051,United States,42.60944444,-70.66319444
RP10052,United States,25.79288611,-80.32764167
RP10053,United States,41.76660833,-87.86080556
RP10170,United States,32.71469045,-87.59123125
RP10307,United States,42.34426111,-71.03554167
RP10635,Canada,49.09959444,-122.8027778
RP10686,United States,36.81426667,-76.477
